section,category,name,symbol,extra_1,extra_2,source,auth_required,notes
CURATED_UNIVERSE,Pharma,Dr Reddy's Labs,DRREDDY,Pharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Cipla,CIPLA,Pharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Divis Labs,DIVISLAB,API & Custom Synthesis,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Lupin,LUPIN,Pharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Aurobindo Pharma,AUROPHARMA,Pharma & Biosimilars,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Biocon,BIOCON,Biopharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Torrent Pharma,TORNTPHARM,Pharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Alkem Labs,ALKEM,Pharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Zydus Lifesciences,ZYDUSLIFE,Pharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Apollo Hospitals,APOLLOHOSP,Healthcare Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Max Healthcare,MAXHEALTH,Healthcare Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Fortis Healthcare,FORTIS,Healthcare Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Hindustan Unilever,HINDUNILVR,FMCG,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,ITC,ITC,FMCG / Cigarettes,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Nestle India,NESTLEIND,FMCG,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Britannia Industries,BRITANNIA,Biscuits,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Dabur India,DABUR,FMCG / Ayurveda,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Marico,MARICO,FMCG,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Godrej Consumer,GODREJCP,FMCG,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Colgate-Palmolive India,COLPAL,FMCG / Oral Care,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Tata Consumer Products,TATACONSUM,FMCG / F&B,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Varun Beverages,VBL,Beverages,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,United Breweries,UBL,Beverages,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,United Spirits,MCDOWELL-N,Spirits,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Tata Steel,TATASTEEL,Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,JSW Steel,JSWSTEEL,Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Hindalco,HINDALCO,Aluminium & Copper,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Vedanta,VEDL,Diversified Metals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,NMDC,NMDC,Iron Ore,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Coal India,COALINDIA,Coal Mining,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Jindal Steel & Power,JINDALSTEL,Steel & Power,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,SAIL,SAIL,Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Hindustan Zinc,HINDZINC,Zinc & Silver,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,UltraTech Cement,ULTRACEMCO,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Shree Cement,SHREECEM,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Ambuja Cements,AMBUJACEM,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Dalmia Bharat,DALBHARAT,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Cummins India,CUMMINSIND,Engines,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Havells India,HAVELLS,Electricals & Consumer Durables,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Polycab India,POLYCAB,Cables & Wires,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Voltas,VOLTAS,Air Conditioning,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Crompton Greaves Consumer,CROMPTON,Electrical Consumer Durables,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Blue Star,BLUESTARCO,Air Conditioning & Cooling,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,HDFC AMC,HDFCAMC,AMC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Nippon Life India AMC,NIPPONLIFE,AMC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Bajaj Holdings,BAJAJHLDNG,Holding,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,REC Limited,RECLTD,Power Finance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Power Finance Corp,PFC,Power Finance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Indian Railway Finance Corp,IRFC,Railway Finance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Muthoot Finance,MUTHOOTFIN,Gold Loan NBFC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Manappuram Finance,MANAPPURAM,Gold Loan NBFC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Piramal Enterprises,PEL,Diversified NBFC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,LIC Housing Finance,LICHSGFIN,Housing Finance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Bajaj Housing Finance,BAJAJHFL,Housing Finance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Bank of Baroda,BANKBARODA,Public Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Punjab National Bank,PNB,Public Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Canara Bank,CANBK,Public Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Union Bank of India,UNIONBANK,Public Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,IDFC First Bank,IDFCFIRSTB,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Federal Bank,FEDERALBNK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,AU Small Finance Bank,AUBANK,Small Finance Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,RBL Bank,RBLBANK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Logistics,IRCTC,IRCTC,Travel & E-Catering,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Construction,Rail Vikas Nigam,RVNL,Railway Infra,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Construction,Ircon International,IRCON,Railway Infra,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Construction,GMR Airports Infra,GMRINFRA,Airports,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Logistics,Adani Ports & SEZ,ADANIPORTS,Port Operator,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Adani Enterprises,ADANIENT,Conglomerate / New Energy,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Adani Power,ADANIPOWER,Power Generation,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,Persistent Systems,PERSISTENT,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,Coforge,COFORGE,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,Mphasis,MPHASIS,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,Oracle Financial Services,OFSS,Banking Software,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,KPIT Technologies,KPITTECH,Auto ER&D,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,Tata Elxsi,TATAELXSI,ER&D,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,LTIMindtree,LTIM,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Information Technology,L&T Technology Services,LTTS,ER&D,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Bandhan Bank,BANDHANBNK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,City Union Bank,CUB,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Karur Vysya Bank,KARURVYSYA,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,SBI Cards,SBICARD,Credit Cards,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,PB Fintech (Policybazaar),POLICYBZR,Insurtech,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Paytm (One97),PAYTM,Fintech,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Automobile,Ashok Leyland,ASHOKLEY,CV Maker,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Automobile,TVS Motor Company,TVSMOTOR,2W Maker,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Automobile,Balkrishna Industries,BALKRISIND,Off-highway Tyres,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Automobile,MRF,MRF,Tyres,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Automobile,Apollo Tyres,APOLLOTYRE,Tyres,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Automobile,Exide Industries,EXIDEIND,Auto Batteries,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Automobile,Samvardhana Motherson,MOTHERSON,Auto Components,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Zydus Lifesciences,ZYDUSLIFE,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Aurobindo Pharma,AUROPHARMA,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Torrent Pharma,TORNTPHARM,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Alkem Laboratories,ALKEM,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Mankind Pharma,MANKIND,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Gland Pharma,GLAND,Injectables CMO,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Fortis Healthcare,FORTIS,Hospitals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Max Healthcare,MAXHEALTH,Hospitals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Global Health (Medanta),MEDANTA,Hospitals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Healthcare,Laurus Labs,LAURUSLABS,API & CDMO,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Tata Consumer Products,TATACONSUM,Food & Beverages,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Varun Beverages,VBL,Beverages,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Colgate-Palmolive India,COLPAL,Personal Care,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Emami,EMAMILTD,Personal Care,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Jubilant FoodWorks,JUBLFOOD,QSR,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Devyani International,DEVYANI,QSR,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Westlife Foodworld,WESTLIFE,QSR,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,BHEL,BHEL,Power Equipment,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Siemens India,SIEMENS,Industrial Automation,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,ABB India,ABB,Industrial Automation,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Cummins India,CUMMINSIND,Engines & Generators,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Bharat Electronics,BEL,Defence Electronics,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Hindustan Aeronautics,HAL,Defence Aerospace,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,BEML,BEML,Heavy Equipment,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Mazagon Dock Shipbuilders,MAZDOCK,Defence Shipbuilding,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Cochin Shipyard,COCHINSHIP,Defence Shipbuilding,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Grindwell Norton,GRINDWELL,Industrial Abrasives,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Jindal Steel & Power,JINDALSTEL,Integrated Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Steel Authority of India,SAIL,Integrated Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,NALCO,NATIONALUM,Aluminium,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Hindustan Copper,HINDCOPPER,Copper Mining,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,NMDC,NMDC,Iron Ore Mining,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,APL Apollo Tubes,APLAPOLLO,Steel Tubes,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Ratnamani Metals & Tubes,RATNAMANI,Specialty Tubes,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Ambuja Cements,AMBUJACEM,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,ACC,ACC,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Dalmia Bharat,DALBHARAT,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Ramco Cements,RAMCOCEM,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,JK Cement,JKCEMENT,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Pidilite Industries,PIDILITIND,Adhesives,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,SRF,SRF,Specialty Chemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,PI Industries,PIIND,Agro CSM,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Deepak Nitrite,DEEPAKNTR,Specialty Chemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Aarti Industries,AARTIIND,Specialty Chemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Navin Fluorine,NAVINFLUOR,Specialty Fluorochemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Bayer CropScience,BAYERCROP,Agrochemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Tata Power,TATAPOWER,Power Utility,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,JSW Energy,JSWENERGY,Power Generation,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Torrent Power,TORNTPOWER,Power Utility,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Suzlon Energy,SUZLON,Wind Turbines,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Inox Wind,INOXWIND,Wind Turbines,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Indian Energy Exchange,IEX,Power Exchange,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Adani Green Energy,ADANIGREEN,Renewables,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,NHPC,NHPC,Hydro Power,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,SJVN,SJVN,Hydro Power,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Realty,DLF,DLF,Real Estate Developer,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Realty,Godrej Properties,GODREJPROP,Real Estate Developer,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Realty,Oberoi Realty,OBEROIRLTY,Real Estate Developer,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Realty,Prestige Estates,PRESTIGE,Real Estate Developer,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Realty,Phoenix Mills,PHOENIXLTD,Mall Operator,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Realty,Brigade Enterprises,BRIGADE,Real Estate Developer,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Realty,Macrotech Developers (Lodha),LODHA,Real Estate Developer,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Telecom,Vodafone Idea,IDEA,Wireless,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Telecom,Indus Towers,INDUSTOWER,Tower Infra,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Media,Zee Entertainment,ZEEL,Broadcasting,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Media,Sun TV Network,SUNTV,Broadcasting,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Media,PVR INOX,PVRINOX,Cinema Exhibition,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Internet,FSN E-Commerce (Nykaa),NYKAA,Beauty E-commerce,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Internet,Zomato,ZOMATO,Food Delivery,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Internet,Swiggy,SWIGGY,Food Delivery,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Logistics,Delhivery,DELHIVERY,Logistics Tech,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Insurance,LIC of India,LICI,Life Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Insurance,SBI Life Insurance,SBILIFE,Life Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Insurance,HDFC Life Insurance,HDFCLIFE,Life Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Insurance,ICICI Prudential Life,ICICIPRULI,Life Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Insurance,ICICI Lombard General Insurance,ICICIGI,General Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Insurance,Star Health Insurance,STARHEALTH,Health Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
